FILEID,STUSAB,SUMLEVEL,COMPONENT,LOGRECNO,US,REGION,DIVISION,STATECE,STATE,COUNTY,COUSUB,PLACE,TRACT,BLKGRP,CONCIT,AIANHH,AIANHHFP,AIHHTLI,AITSCE,AITS,ANRC,CBSA,CSA,METDIV,MACC,MEMI,NECTA,CNECTA,NECTADIV,UA,BLANK,CDCURR,SLDU,SLDL,BLANK.1,BLANK.2,ZCTA5,SUBMCD,SDELM,SDSEC,SDUNI,UR,PCI,BLANK.3,BLANK.4,PUMA5,BLANK.5,GEOID,NAME,BTTR,BTBG,BLANK.6
ACSSF,CA,500,0,302,,,,,6,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,,,,,,,,50000US0648,"Congressional District 48 (114th Congress), California",,,
ACSSF,CA,500,0,303,,,,,6,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,,,,,,,,50000US0649,"Congressional District 49 (114th Congress), California",,,
ACSSF,CA,500,0,304,,,,,6,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,50000US0650,"Congressional District 50 (114th Congress), California",,,
ACSSF,CA,500,0,305,,,,,6,,,,,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,,,,,,,,50000US0651,"Congressional District 51 (114th Congress), California",,,
ACSSF,CA,500,0,306,,,,,6,,,,,,,,,,,,,,,,,,,,,,,52.0,,,,,,,,,,,,,,,,50000US0652,"Congressional District 52 (114th Congress), California",,,
ACSSF,CA,500,0,307,,,,,6,,,,,,,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,50000US0653,"Congressional District 53 (114th Congress), California",,,
ACSSF,CA,795,0,308,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,,79500US0600101,"Alameda County (North)--Berkeley & Albany Cities PUMA, California",,,
ACSSF,CA,795,0,309,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,,79500US0600102,"Alameda County (Northwest)--Oakland (Northwest) & Emeryville Cities PUMA, California",,,
ACSSF,CA,795,0,310,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,,79500US0600103,"Alameda County (Northeast)--Oakland (East) & Piedmont Cities PUMA, California",,,
ACSSF,CA,795,0,311,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,,79500US0600104,"Alameda County (North Central)--Oakland City (South Central) PUMA, California",,,
ACSSF,CA,795,0,312,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0,,79500US0600105,"Alameda County (West)--San Leandro, Alameda & Oakland (Southwest) Cities PUMA; California",,,
ACSSF,CA,795,0,313,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.0,,79500US0600106,"Alameda County (North Central)--Castro Valley, San Lorenzo & Ashland PUMA; California",,,
ACSSF,CA,795,0,314,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.0,,79500US0600107,"Alameda County (Central)--Hayward City PUMA, California",,,
ACSSF,CA,795,0,315,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,,79500US0600108,"Alameda County (Southwest)--Union City, Newark & Fremont (West) Cities PUMA; California",,,
ACSSF,CA,795,0,316,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0,,79500US0600109,"Alameda County (South Central)--Fremont City (East) PUMA, California",,,
ACSSF,CA,795,0,317,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0,,79500US0600110,"Alameda County (East)--Livermore, Pleasanton & Dublin Cities PUMA; California",,,
ACSSF,CA,795,0,318,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,,79500US0600300,"Alpine, Amador, Calaveras, Inyo, Mariposa, Mono & Tuolumne Counties PUMA; California",,,
ACSSF,CA,795,0,319,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701.0,,79500US0600701,"Butte County (Northwest)--Chico City PUMA, California",,,
ACSSF,CA,795,0,320,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.0,,79500US0600702,"Butte County (Southeast)--Oroville City & Paradise Town PUMA, California",,,
ACSSF,CA,795,0,321,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.0,,79500US0601100,"Colusa, Glenn, Tehama & Trinity Counties PUMA; California",,,
ACSSF,CA,795,0,322,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1301.0,,79500US0601301,"Contra Costa County (Far Southwest)--Richmond (Southwest) & San Pablo Cities PUMA, California",,,
ACSSF,CA,795,0,323,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1302.0,,79500US0601302,"Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cites PUMA; California",,,
ACSSF,CA,795,0,324,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1303.0,,79500US0601303,"Contra Costa County (Northwest)--Concord (West), Martinez & Pleasant Hill Cities PUMA; California",,,
ACSSF,CA,795,0,325,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1304.0,,79500US0601304,"Contra Costa County--Walnut Creek (West), Lafayette, Orinda Cities & Moraga Town PUMA; California",,,
ACSSF,CA,795,0,326,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1305.0,,79500US0601305,"Contra Costa County (South)--San Ramon City & Danville Town PUMA, California",,,
ACSSF,CA,795,0,327,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1306.0,,79500US0601306,"Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities PUMA; California",,,
ACSSF,CA,795,0,328,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1307.0,,79500US0601307,"Contra Costa County (North Central)--Pittsburg & Concord (North & East) Cities PUMA, California",,,
ACSSF,CA,795,0,329,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1308.0,,79500US0601308,"Contra Costa County (Northeast)--Antioch City PUMA, California",,,
ACSSF,CA,795,0,330,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1309.0,,79500US0601309,"Contra Costa County (East)--Brentwood & Oakley Cities PUMA, California",,,
ACSSF,CA,795,0,331,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,,79500US0601500,"Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties PUMA; California",,,
ACSSF,CA,795,0,332,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700.0,,79500US0601700,"El Dorado County--El Dorado Hills PUMA, California",,,
ACSSF,CA,795,0,333,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1901.0,,79500US0601901,"Fresno County (West)--Selma, Kerman & Coalinga Cities PUMA; California",,,
ACSSF,CA,795,0,334,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1902.0,,79500US0601902,"Fresno County (North Central)--Fresno City (North) PUMA, California",,,
ACSSF,CA,795,0,335,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1903.0,,79500US0601903,"Fresno County (Central)--Fresno City (East Central) PUMA, California",,,
ACSSF,CA,795,0,336,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1904.0,,79500US0601904,"Fresno County (Central)--Fresno City (Southwest) PUMA, California",,,
ACSSF,CA,795,0,337,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1905.0,,79500US0601905,"Fresno County (Central)--Fresno City (Southeast) PUMA, California",,,
ACSSF,CA,795,0,338,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1906.0,,79500US0601906,"Fresno County (Central)--Clovis City PUMA, California",,,
ACSSF,CA,795,0,339,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1907.0,,79500US0601907,"Fresno County (East)--Sanger, Reedley & Parlier Cities PUMA; California",,,
ACSSF,CA,795,0,340,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300.0,,79500US0602300,"Humboldt County PUMA, California",,,
ACSSF,CA,795,0,341,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500.0,,79500US0602500,"Imperial County--El Centro City PUMA, California",,,
ACSSF,CA,795,0,342,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2901.0,,79500US0602901,"Kern County (West)--Delano, Wasco & Shafter Cities PUMA; California",,,
ACSSF,CA,795,0,343,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2902.0,,79500US0602902,"Kern County (Central)--Bakersfield City (West) PUMA, California",,,
ACSSF,CA,795,0,344,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2903.0,,79500US0602903,"Kern County (Central)--Bakersfield City (Northeast) PUMA, California",,,
ACSSF,CA,795,0,345,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2904.0,,79500US0602904,"Kern County (Central)--Bakersfield City (Southeast) PUMA, California",,,
ACSSF,CA,795,0,346,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2905.0,,79500US0602905,"Kern County (East)--Ridgecrest, Arvin, Tehachapi & California City Cities PUMA; California",,,
ACSSF,CA,795,0,347,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3100.0,,79500US0603100,"Kings County--Hanford City PUMA, California",,,
ACSSF,CA,795,0,348,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3300.0,,79500US0603300,"Lake & Mendocino Counties PUMA, California",,,
ACSSF,CA,795,0,349,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3701.0,,79500US0603701,"Los Angeles County (North/Unincorporated)--Castaic PUMA, California",,,
ACSSF,CA,795,0,350,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3702.0,,79500US0603702,"Los Angeles County (Northwest)--Santa Clarita City PUMA, California",,,
ACSSF,CA,795,0,351,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3703.0,,79500US0603703,"Los Angeles County (North Central)--Lancaster City PUMA, California",,,
ACSSF,CA,795,0,352,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3704.0,,79500US0603704,"Los Angeles County (North Central)--Palmdale City PUMA, California",,,
ACSSF,CA,795,0,353,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3705.0,,79500US0603705,"Los Angeles County (North)--LA City (Northwest/Chatsworth & Porter Ranch) PUMA, California",,,
ACSSF,CA,795,0,354,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3706.0,,79500US0603706,"Los Angeles County (North)--LA City (North Central/Granada Hills & Sylmar) PUMA, California",,,
ACSSF,CA,795,0,355,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3707.0,,79500US0603707,"Los Angeles County--LA (North Central/Arleta & Pacoima) & San Fernando Cities PUMA, California",,,
ACSSF,CA,795,0,356,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3708.0,,79500US0603708,"Los Angeles County (North)--LA City (Northeast/Sunland, Sun Valley & Tujunga) PUMA; California",,,
ACSSF,CA,795,0,357,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3709.0,,79500US0603709,"Los Angeles County (Central)--San Gabriel Valley Region (North) PUMA, California",,,
ACSSF,CA,795,0,358,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710.0,,79500US0603710,"Los Angeles County--Baldwin Park, Azusa, Duarte & Irwindale Cities PUMA; California",,,
ACSSF,CA,795,0,359,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3711.0,,79500US0603711,"Los Angeles County (East Central)--Glendora, Claremont, San Dimas & La Verne Cities PUMA; California",,,
ACSSF,CA,795,0,360,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3712.0,,79500US0603712,"Los Angeles County (East Central)--Pomona City PUMA, California",,,
ACSSF,CA,795,0,361,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3713.0,,79500US0603713,"Los Angeles County (East Central)--Covina & Walnut Cities PUMA, California",,,
ACSSF,CA,795,0,362,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3714.0,,79500US0603714,"Los Angeles County--Diamond Bar, La Habra Heights (East) Cities & Rowland Heights PUMA; California",,,
ACSSF,CA,795,0,363,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3715.0,,79500US0603715,"Los Angeles County (East Central)--West Covina City PUMA, California",,,
ACSSF,CA,795,0,364,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3716.0,,79500US0603716,"Los Angeles County (East Central)--La Puente & Industry Cities PUMA, California",,,
ACSSF,CA,795,0,365,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3717.0,,79500US0603717,"Los Angeles County (East Central)--Arcadia, San Gabriel & Temple City Cities PUMA; California",,,
ACSSF,CA,795,0,366,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3718.0,,79500US0603718,"Los Angeles County (Central)--Pasadena City PUMA, California",,,
ACSSF,CA,795,0,367,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3719.0,,79500US0603719,"Los Angeles County (Central)--Glendale City PUMA, California",,,
ACSSF,CA,795,0,368,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3720.0,,79500US0603720,"Los Angeles County (Central)--Burbank City PUMA, California",,,
ACSSF,CA,795,0,369,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3721.0,,79500US0603721,"Los Angeles County (North)--LA City (Northeast/North Hollywood & Valley Village) PUMA, California",,,
ACSSF,CA,795,0,370,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3722.0,,79500US0603722,"Los Angeles County (Northwest)--LA City (North Central/Van Nuys & North Sherman Oaks) PUMA, California",,,
ACSSF,CA,795,0,371,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3723.0,,79500US0603723,"Los Angeles County (North)--LA City (North Central/Mission Hills & Panorama City) PUMA, California",,,
ACSSF,CA,795,0,372,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3724.0,,79500US0603724,"Los Angeles County (Northwest)--LA City (Northwest/Encino & Tarzana) PUMA, California",,,
ACSSF,CA,795,0,373,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3725.0,,79500US0603725,"Los Angeles County--LA City (Northwest/Canoga Park, Winnetka & Woodland Hills) PUMA; California",,,
ACSSF,CA,795,0,374,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3726.0,,79500US0603726,"Los Angeles County--Calabasas, Agoura Hills, Malibu & Westlake Village Cities PUMA; California",,,
ACSSF,CA,795,0,375,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3727.0,,79500US0603727,"Los Angeles County (Central)--LA City (Central/Pacific Palisades) PUMA, California",,,
ACSSF,CA,795,0,376,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3728.0,,79500US0603728,"Los Angeles County (Southwest)--Santa Monica City PUMA, California",,,
ACSSF,CA,795,0,377,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3729.0,,79500US0603729,"Los Angeles County (West Central)--LA City (West Central/Westwood & West Los Angeles) PUMA, California",,,
ACSSF,CA,795,0,378,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3730.0,,79500US0603730,"Los Angeles County (West Central)--LA City (Central/Hancock Park & Mid-Wilshire) PUMA, California",,,
ACSSF,CA,795,0,379,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3731.0,,79500US0603731,"Los Angeles County (Central)--West Hollywood & Beverly Hills Cities PUMA, California",,,
ACSSF,CA,795,0,380,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3732.0,,79500US0603732,"Los Angeles County (Central)--LA City (East Central/Hollywood) PUMA, California",,,
ACSSF,CA,795,0,381,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3733.0,,79500US0603733,"Los Angeles County (Central)--LA City (Central/Koreatown) PUMA, California",,,
ACSSF,CA,795,0,382,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3734.0,,79500US0603734,"Los Angeles County--LA City (East Central/Silver Lake, Echo Park & Westlake) PUMA; California",,,
ACSSF,CA,795,0,383,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3735.0,,79500US0603735,"Los Angeles County--LA City (Mount Washington, Highland Park & Glassell Park) PUMA; California",,,
ACSSF,CA,795,0,384,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3736.0,,79500US0603736,"Los Angeles County (Central)--Alhambra & South Pasadena Cities PUMA, California",,,
ACSSF,CA,795,0,385,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3737.0,,79500US0603737,"Los Angeles County (Central)--Monterey Park & Rosemead Cities PUMA, California",,,
ACSSF,CA,795,0,386,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3738.0,,79500US0603738,"Los Angeles County (Central)--El Monte & South El Monte Cities PUMA, California",,,
ACSSF,CA,795,0,387,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3739.0,,79500US0603739,"Los Angeles County (Southeast)--Whittier City & Hacienda Heights PUMA, California",,,
ACSSF,CA,795,0,388,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3740.0,,79500US0603740,"Los Angeles County (Central)--Pico Rivera & Montebello Cities PUMA, California",,,
ACSSF,CA,795,0,389,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3741.0,,79500US0603741,"Los Angeles County (Central)--Bell Gardens, Bell, Maywood, Cudahy & Commerce Cities PUMA; California",,,
ACSSF,CA,795,0,390,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3742.0,,79500US0603742,"Los Angeles County (Central)--Huntington Park City, Florence-Graham & Walnut Park PUMA; California",,,
ACSSF,CA,795,0,391,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3743.0,,79500US0603743,"Los Angeles County (Central)--East Los Angeles PUMA, California",,,
ACSSF,CA,795,0,392,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3744.0,,79500US0603744,"Los Angeles County (Central)--LA City (East Central/Central City & Boyle Heights) PUMA, California",,,
ACSSF,CA,795,0,393,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3745.0,,79500US0603745,"Los Angeles County (Central)--LA City (Southeast/East Vernon) PUMA, California",,,
ACSSF,CA,795,0,394,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3746.0,,79500US0603746,"Los Angeles County--LA City (Central/Univ. of Southern California & Exposition Park) PUMA, California",,,
ACSSF,CA,795,0,395,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3747.0,,79500US0603747,"Los Angeles County (Central)--LA City (Central/West Adams & Baldwin Hills) PUMA, California",,,
ACSSF,CA,795,0,396,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3748.0,,79500US0603748,"Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities PUMA, California",,,
ACSSF,CA,795,0,397,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3749.0,,79500US0603749,"Los Angeles County (Central)--Inglewood City PUMA, California",,,
ACSSF,CA,795,0,398,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3750.0,,79500US0603750,"Los Angeles County (South Central)--LA City (South Central/Westmont) PUMA, California",,,
ACSSF,CA,795,0,399,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3751.0,,79500US0603751,"Los Angeles County (South Central)--LA City (South Central/Watts) PUMA, California",,,
ACSSF,CA,795,0,400,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3752.0,,79500US0603752,"Los Angeles County (South)--South Gate & Lynwood Cities PUMA, California",,,
ACSSF,CA,795,0,401,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3753.0,,79500US0603753,"Los Angeles County (South)--Downey City PUMA, California",,,
ACSSF,CA,795,0,402,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3754.0,,79500US0603754,"Los Angeles County (Southeast)--La Mirada & Santa Fe Springs Cities PUMA, California",,,
ACSSF,CA,795,0,403,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3755.0,,79500US0603755,"Los Angeles County (Southeast)--Norwalk City PUMA, California",,,
ACSSF,CA,795,0,404,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3756.0,,79500US0603756,"Los Angeles County (Southeast)--Bellflower & Paramount Cities PUMA, California",,,
ACSSF,CA,795,0,405,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3757.0,,79500US0603757,"Los Angeles County (South Central)--Compton City & West Rancho Dominguez PUMA, California",,,
ACSSF,CA,795,0,406,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3758.0,,79500US0603758,"Los Angeles County (South Central)--Gardena, Lawndale Cities & West Athens PUMA; California",,,
ACSSF,CA,795,0,407,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3759.0,,79500US0603759,"Los Angeles County (South Central)--Hawthorne City PUMA, California",,,
ACSSF,CA,795,0,408,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3760.0,,79500US0603760,"Los Angeles County--Redondo Beach, Manhattan Beach & Hermosa Beach Cities PUMA; California",,,
ACSSF,CA,795,0,409,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3761.0,,79500US0603761,"Los Angeles County (South Central)--Torrance City PUMA, California",,,
ACSSF,CA,795,0,410,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3762.0,,79500US0603762,"Los Angeles County (South Central)--Carson City PUMA, California",,,
ACSSF,CA,795,0,411,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3763.0,,79500US0603763,"Los Angeles County (South Central)--Long Beach City (North) PUMA, California",,,
ACSSF,CA,795,0,412,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3764.0,,79500US0603764,"Los Angeles County (South)--Lakewood, Cerritos, Artesia & Hawaiian Gardens Cities PUMA; California",,,
ACSSF,CA,795,0,413,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3765.0,,79500US0603765,"Los Angeles County (Southeast)--Long Beach City (East) PUMA, California",,,
ACSSF,CA,795,0,414,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3766.0,,79500US0603766,"Los Angeles County (South)--Long Beach City (Southwest & Port) PUMA, California",,,
ACSSF,CA,795,0,415,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3767.0,,79500US0603767,"Los Angeles County (South)--LA City (South/San Pedro) PUMA, California",,,
ACSSF,CA,795,0,416,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3768.0,,79500US0603768,"Los Angeles County (Southwest)--Palos Verdes Peninsula PUMA, California",,,
ACSSF,CA,795,0,417,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3769.0,,79500US0603769,"Los Angeles County (Southeast)--Long Beach (Central) & Signal Hill Cities PUMA, California",,,
ACSSF,CA,795,0,418,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3900.0,,79500US0603900,"Madera County--Madera City PUMA, California",,,
ACSSF,CA,795,0,419,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4101.0,,79500US0604101,"Marin County (North & West)--Novato & San Rafael (North) Cities PUMA, California",,,
ACSSF,CA,795,0,420,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4102.0,,79500US0604102,"Marin County (Southeast)--San Rafael (South), Mill Valley & Sausalito Cities PUMA; California",,,
ACSSF,CA,795,0,421,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4701.0,,79500US0604701,"Merced County (West & South)--Los Banos & Livingston Cities PUMA, California",,,
ACSSF,CA,795,0,422,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4702.0,,79500US0604702,"Merced County (Northeast)--Merced & Atwater Cities PUMA, California",,,
ACSSF,CA,795,0,423,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5301.0,,79500US0605301,"Monterey County (North Central)--Seaside, Monterey, Marina & Pacific Grove Cities PUMA; California",,,
ACSSF,CA,795,0,424,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5302.0,,79500US0605302,"Monterey County (Northeast)--Salinas City PUMA, California",,,
ACSSF,CA,795,0,425,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5303.0,,79500US0605303,"Monterey (South & East) & San Benito Counties PUMA, California",,,
ACSSF,CA,795,0,426,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5500.0,,79500US0605500,"Napa County--Napa City PUMA, California",,,
ACSSF,CA,795,0,427,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5700.0,,79500US0605700,"Nevada & Sierra Counties PUMA, California",,,
ACSSF,CA,795,0,428,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5901.0,,79500US0605901,"Orange County (Southwest)--San Clemente, Laguna Niguel & San Juan Capistrano Cities PUMA; California",,,
ACSSF,CA,795,0,429,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5902.0,,79500US0605902,"Orange County (South Central)--Mission Viejo & Rancho Santa Margarita (West) Cities PUMA, California",,,
